A,elt,Z,S(n),S(p),Q(4B-),"Q(d,a)","Q(p,a)","Q(n,a)"
174,Hf,72,8504.0,28.0,6252.0,2.0,15849.0,10.0
174,Ta,73,7415.0,39.0,3617.0,39.0,20877.0,37.0
174,W,74,9571.0,39.0,5119.0,39.0,24908.0,29.0
174,Re,75,8190.0,39.0,2234.0,39.0,29438.0,16134.0
174,Os,76,10628.0,18.0,3730.0,29.0,33354.0,21.0
175,Ho,67,5584.0,9121.0,11963.0,11447.0,9671.0,2294.0
175,Er,68,4774.0,10251.0,5830.0,11409.0,7696.0,5004.0
175,Tm,69,6517.0,67.0,7650.0,98.0,57.0,12054.0
175,Yb,70,5822.0,0.0,8120.0,44.0,5062.0,27.0
175,Lu,71,7666.0,1.0,5510.0,1.0,9877.0,27.0
175,Hf,72,6708.0,0.0,6200.0,2.0,14376.0,11.0
175,Ta,73,8739.0,39.0,3853.0,28.0,19014.0,30.0
175,W,74,7477.0,39.0,5181.0,39.0,23919.0,33.0
175,Re,75,9686.0,39.0,2350.0,39.0,27884.0,47.0
175,Os,76,8181.0,15.0,3721.0,30.0,32132.0,73.0
176,Er,68,6050.0,10717.0,7946.0,9770.0,7584.0,2954.0
176,Tm,69,5132.0,111.0,8008.0,1994.0,104.0,13289.0
176,Yb,70,6867.0,0.0,8469.0,50.0,2849.0,27.0
176,Lu,71,6287.0,0.0,5975.0,1.0,8319.0,27.0
176,Hf,72,8165.0,1.0,6699.0,0.0,12478.0,27.0
176,Ta,73,7028.0,41.0,4172.0,30.0,17487.0,35.0
176,W,74,9080.0,39.0,5521.0,39.0,21707.0,30.0
176,Re,75,7845.0,39.0,2719.0,39.0,26541.0,43.0
176,Os,76,10063.0,30.0,4098.0,39.0,30312.0,30.0
176,Ir,77,8555.0,20.0,1061.0,20.0,34459.0,76.0
177,Er,68,4299.0,10857.0,10023.0,11055.0,7696.0,4159.0
177,Tm,69,6169.0,8127.0,4246.0,11894.0,9345.0,3867.0
177,Yb,70,5566.0,0.0,8904.0,100.0,1284.0,27.0
177,Lu,71,7072.0,0.0,6181.0,1.0,6114.0,27.0
177,Hf,72,6375.0,1.0,6787.0,0.0,10924.0,14.0
177,Ta,73,8420.0,30.0,4427.0,3.0,15667.0,20.0
177,W,74,7131.0,39.0,5625.0,41.0,20331.0,31.0
177,Re,75,9277.0,39.0,2916.0,39.0,24724.0,29.0
177,Os,76,7929.0,31.0,4182.0,31.0,29173.0,76.0
177,Ir,77,10240.0,25.0,1238.0,34.0,32706.0,29.0
178,Tm,69,4718.0,8546.0,6483.0,13226.0,9400.0,4734.0
178,Yb,70,6780.0,10.0,9516.0,711.0,18.0,10386.0
178,Lu,71,6025.0,1.0,6640.0,2.0,4684.0,28.0
178,Hf,72,7625.0,0.0,7340.0,0.0,8890.0,13.0
178,Ta,73,6955.0,5007.0,14346.0,14689.0,8747.0,10214.0
178,W,74,8776.0,31.0,5981.0,15.0,18409.0,18.0
178,Re,75,7455.0,39.0,3240.0,39.0,23349.0,29.0
178,Os,76,9659.0,19.0,4564.0,31.0,27228.0,17.0
178,Ir,77,8275.0,27.0,1584.0,24.0,31462.0,16556.0
178,Pt,78,10698.0,18.0,3239.0,22.0,35571.0,26.0
179,Tm,69,5556.0,8629.0,8757.0,11968.0,9894.0,3336.0
179,Yb,70,4913.0,9711.0,2758.0,11642.0,7698.0,5740.0
179,Lu,71,6792.0,5.0,6652.0,11.0,2474.0,25.0
179,Hf,72,6098.0,0.0,7414.0,2.0,7443.0,16.0
179,Ta,73,7830.0,5211.0,0.0,12275.0,9.0,13234.0
179,W,74,6959.0,20.0,5986.0,17026.0,16.0,13130.0
179,Re,75,9002.0,37.0,3466.0,28.0,21595.0,27.0
179,Os,76,7546.0,21.0,4655.0,32.0,26091.0,31.0
179,Ir,77,9901.0,22.0,1826.0,16.0,29813.0,40.0
179,Pt,78,8341.0,12.0,3305.0,21.0,34318.0,76.0
180,Yb,70,6134.0,10288.0,5036.0,10226.0,7733.0,3905.0
180,Lu,71,5688.0,70.0,7428.0,838.0,73.0,13729.0
180,Hf,72,7387.0,0.0,8009.0,5.0,5421.0,16.0
180,Ta,73,6646.0,2.0,5758.0,2.0,10955.0,21.0
180,W,74,8412.0,14.0,6567.0,0.0,15200.0,11.0
180,Re,75,7324.0,32.0,3831.0,25.0,20211.0,21.0
180,Os,76,9409.0,23.0,5062.0,29.0,24107.0,20.0
180,Ir,77,7967.0,23.0,2247.0,27.0,28590.0,63.0
180,Pt,78,10239.0,13.0,3643.0,14.0,32494.0,16.0
181,Yb,70,4560.0,10457.0,7146.0,11223.0,7891.0,4818.0
181,Lu,71,6192.0,144.0,7486.0,1719.0,126.0,12451.0
181,Hf,72,5694.0,0.0,8015.0,70.0,3852.0,25.0
181,Ta,73,7576.0,1.0,5947.0,1.0,8975.0,5.0
181,W,74,6669.0,0.0,6589.0,2.0,13852.0,13.0
181,Re,75,8751.0,24.0,4170.0,12.0,18646.0,23.0
181,Os,76,7263.0,30.0,5001.0,33.0,22888.0,29.0
181,Ir,77,9556.0,22.0,2394.0,17.0,26664.0,10.0
181,Pt,78,8016.0,17.0,3692.0,25.0,31264.0,76.0
182,Lu,71,5154.0,8081.0,3566.0,13431.0,9522.0,5367.0
182,Hf,72,6717.0,6.0,8541.0,125.0,1440.0,22.0
182,Ta,73,6062.0,0.0,6316.0,1.0,7378.0,21.0
182,W,74,8083.0,1.0,7096.0,1.0,12077.0,13.0
182,Re,75,6999.0,102.0,4501.0,101.0,17145.0,103.0
182,Os,76,9130.0,33.0,5380.0,25.0,21032.0,23.0
182,Ir,77,7659.0,21.0,2790.0,32.0,25723.0,24.0
182,Pt,78,9858.0,18.0,3994.0,14.0,29343.0,17.0
183,Lu,71,5907.0,8185.0,6093.0,80.0,12083.0,9748.0
183,Hf,72,5304.0,30.0,8692.0,381.0,58.0,12225.0
183,Ta,73,6934.0,0.0,6532.0,6.0,5089.0,24.0
183,W,74,6190.0,0.0,7224.0,1.0,10593.0,15.0
183,Re,75,8434.0,102.0,4852.0,8.0,15618.0,12.0
183,Os,76,7126.0,54.0,5506.0,113.0,19859.0,50.0
183,Ir,77,9222.0,32.0,2883.0,32.0,23616.0,26.0
183,Pt,78,7675.0,20.0,4009.0,26.0,28197.0,32.0
184,Lu,71,4767.0,8601.0,7808.0,13119.0,9540.0,4405.0
184,Hf,72,6287.0,49.0,9072.0,89.0,2753.0,39.0
184,Ta,73,5617.0,26.0,6845.0,39.0,3228.0,38.0
184,W,74,7411.0,0.0,7701.0,1.0,8371.0,15.0
184,Re,75,6481.0,9.0,5143.0,4.0,13900.0,22.0
184,Os,76,8659.0,49.0,5731.0,8.0,17903.0,10.0
184,Ir,77,7478.0,37.0,3235.0,57.0,22727.0,29.0
184,Pt,78,9633.0,22.0,4419.0,28.0,26282.0,20.0
184,Au,79,8198.0,24.0,1835.0,27.0,31381.0,81.0
185,Hf,72,4891.0,75.0,9197.0,4486.0,64.0,12107.0
185,Ta,73,6626.0,29.0,7183.0,42.0,1058.0,31.0
185,W,74,5753.0,0.0,7837.0,26.0,6699.0,25.0
185,Re,75,7670.0,4.0,5402.0,0.0,11960.0,2.0
185,Os,76,6624.0,0.0,5875.0,4.0,16622.0,13.0
185,Ir,77,8796.0,39.0,3371.0,27.0,20577.0,34.0
185,Pt,78,7425.0,30.0,4366.0,38.0,25146.0,30.0
185,Au,79,9610.0,22.0,1812.0,15.0,29622.0,14625.0
186,Hf,72,6175.0,82.0,9825.0,6575.0,51.0,10699.0
186,Ta,73,5284.0,61.0,7576.0,87.0,564.0,62.0
186,W,74,7192.0,1.0,8403.0,14.0,4644.0,21.0
186,Re,75,6179.0,0.0,5828.0,0.0,10212.0,20.0
186,Os,76,8265.0,0.0,6469.0,0.0,14460.0,11.0
186,Ir,77,6908.0,32.0,3655.0,16.0,19285.0,27.0
186,Pt,78,9247.0,33.0,4817.0,35.0,23182.0,24.0
186,Au,79,7928.0,21.0,2315.0,33.0,28568.0,26.0
186,Hg,80,10426.0,17.0,3969.0,11.0,32640.0,21.0
187,Hf,72,4464.0,9895.0,8402.0,11782.0,8460.0,5370.0
187,Ta,73,6359.0,82.0,7760.0,75.0,2653.0,62.0
187,W,74,5466.0,0.0,8585.0,60.0,3218.0,24.0
187,Re,75,7360.0,0.0,5996.0,1.0,8188.0,22.0
187,Os,76,6290.0,0.0,6580.0,0.0,13101.0,13.0
187,Ir,77,8448.0,32.0,3838.0,27.0,17104.0,29.0
187,Pt,78,6891.0,32.0,4801.0,29.0,21698.0,24.0
187,Au,79,9384.0,30.0,2452.0,31.0,26644.0,24.0
187,Hg,80,7650.0,18.0,3692.0,25.0,30946.0,34.0
188,Hf,72,6134.0,10588.0,10258.0,10042.0,7873.0,3267.0
188,Ta,73,4787.0,78.0,8084.0,4732.0,55.0,13522.0
188,W,74,6835.0,3.0,9061.0,55.0,846.0,6.0
188,Re,75,5871.0,0.0,6401.0,1.0,6645.0,2.0
188,Os,76,7989.0,0.0,7209.0,0.0,10935.0,12.0
188,Ir,77,6866.0,29.0,4414.0,9.0,16008.0,31.0
188,Pt,78,9207.0,24.0,5560.0,28.0,20005.0,11.0
188,Au,79,7414.0,22.0,2975.0,24.0,25176.0,11.0
188,Hg,80,10155.0,18.0,4463.0,25.0,29657.0,23.0
189,Ta,73,6288.0,8239.0,6620.0,11698.0,9459.0,4027.0
189,W,74,5021.0,40.0,9294.0,68.0,851.0,41.0
189,Re,75,7033.0,8.0,6600.0,8.0,4397.0,21.0
189,Os,76,5920.0,0.0,7258.0,0.0,9360.0,31.0
189,Ir,77,8176.0,15.0,4601.0,12.0,13833.0,15.0
189,Pt,78,6719.0,11.0,5413.0,13.0,18625.0,17.0
189,Au,79,9281.0,20.0,3050.0,20.0,23517.0,28.0
189,Hg,80,7495.0,33.0,4544.0,31.0,28204.0,38.0
190,Ta,73,4755.0,8640.0,8241.0,13077.0,9168.0,4713.0
190,W,74,6836.0,56.0,9842.0,2924.0,39.0,9940.0
190,Re,75,5728.0,71.0,7307.0,81.0,2802.0,70.0
190,Os,76,7792.0,0.0,8017.0,8.0,7337.0,15.0
190,Ir,77,6375.0,12.0,5055.0,1.0,12381.0,8.0
190,Pt,78,8908.0,10.0,6145.0,12.0,16889.0,12.0
190,Au,79,7322.0,20.0,3653.0,10.0,22233.0,22.0
190,Hg,80,9815.0,35.0,5077.0,25.0,26806.0,20.0
191,Ta,73,6050.0,8750.0,10217.0,11381.0,9251.0,2945.0
191,W,74,4865.0,57.0,9952.0,4522.0,42.0,11364.0
191,Re,75,6785.0,71.0,7256.0,41.0,552.0,11.0
191,Os,76,5758.0,0.0,8048.0,70.0,5803.0,22.0
191,Ir,77,8026.0,0.0,5289.0,1.0,10425.0,7.0
191,Pt,78,6463.0,4.0,6233.0,3.0,15467.0,37.0
191,Au,79,9035.0,6.0,3780.0,4.0,20558.0,8.0
191,Hg,80,7292.0,27.0,5047.0,22.0,25523.0,23.0
191,Tl,81,9982.0,10.0,2201.0,17.0,30146.0,17.0
192,W,74,6545.0,10447.0,6639.0,9574.0,7044.0,3159.0
192,Re,75,5309.0,71.0,7701.0,82.0,1183.0,72.0
192,Os,76,7558.0,2.0,8820.0,10.0,3870.0,15.0
192,Ir,77,6198.0,0.0,5729.0,1.0,8963.0,31.0
192,Pt,78,8661.0,2.0,6868.0,2.0,13732.0,13.0
192,Au,79,7045.0,16.0,4362.0,15.0,19237.0,34.0
192,Hg,80,9490.0,27.0,5502.0,16.0,23940.0,19.0
192,Tl,81,7660.0,32.0,2569.0,38.0,28798.0,42.0
193,W,74,4709.0,10512.0,8193.0,10916.0,7090.0,4390.0
193,Re,75,6714.0,80.0,7871.0,3173.0,40.0,11655.0
193,Os,76,5583.0,0.0,9094.0,70.0,2332.0,15.0
193,Ir,77,7771.0,0.0,5943.0,2.0,7059.0,6.0
193,Pt,78,6262.0,2.0,6933.0,0.0,12285.0,49.0
193,Au,79,8704.0,18.0,4405.0,9.0,17520.0,11.0
193,Hg,80,7121.0,21.0,5579.0,22.0,22736.0,21.0
193,Tl,81,9676.0,32.0,2754.0,16.0,27409.0,22.0
193,Pb,82,7709.0,51.0,3611.0,58.0,31237.0,55.0
194,Re,75,5077.0,8239.0,4975.0,13123.0,8803.0,4901.0
194,Os,76,7112.0,3.0,9492.0,39.0,251.0,3.0
194,Ir,77,6066.0,0.0,6426.0,2.0,5594.0,14.0
194,Pt,78,8351.0,1.0,7512.0,1.0,10552.0,17.0
194,Au,79,6878.0,8.0,5021.0,2.0,16183.0,6.0
194,Hg,80,9193.0,15.0,6068.0,9.0,21179.0,13.0
194,Tl,81,7531.0,15.0,3164.0,20.0,26217.0,28.0
194,Pb,82,10084.0,52.0,4019.0,18.0,29931.0,24.0
195,Re,75,6413.0,8342.0,6988.0,11419.0,8935.0,3131.0
195,Os,76,5147.0,55.0,9564.0,1501.0,60.0,11430.0
195,Ir,77,7231.0,0.0,6546.0,2.0,3537.0,11.0
195,Pt,78,6105.0,0.0,7551.0,1.0,9086.0,17.0
195,Au,79,8426.0,2.0,5095.0,1.0,14541.0,5.0
195,Hg,80,6900.0,23.0,6090.0,23.0,19957.0,43.0
195,Tl,81,9289.0,17.0,3260.0,11.0,24684.0,14.0
195,Pb,82,7571.0,25.0,4059.0,22.0,28757.0,53.0
196,Re,75,5035.0,8821.0,8597.0,12695.0,8609.0,3974.0
196,Os,76,6836.0,68.0,9987.0,3548.0,40.0,9671.0
196,Ir,77,5814.0,38.0,7212.0,67.0,1938.0,40.0
196,Pt,78,7921.0,0.0,8241.0,1.0,7296.0,7.0
196,Au,79,6642.0,3.0,5633.0,2.0,13129.0,24.0
196,Hg,80,8883.0,23.0,6547.0,3.0,18352.0,13.0
196,Tl,81,7412.0,16.0,3772.0,26.0,23581.0,32.0
196,Pb,82,9711.0,19.0,4482.0,13.0,27319.0,16.0
197,Re,75,6031.0,8911.0,10638.0,11218.0,8888.0,2444.0
197,Os,76,5103.0,10056.0,5232.0,10981.0,6792.0,4864.0
197,Ir,77,6899.0,43.0,7275.0,44.0,77.0,25.0
197,Pt,78,5846.0,0.0,8273.0,38.0,5674.0,4.0
197,Au,79,8072.0,2.0,5784.0,0.0,11452.0,8.0
197,Hg,80,6785.0,1.0,6690.0,3.0,17182.0,49.0
197,Tl,81,8916.0,20.0,3804.0,16.0,21986.0,18.0
197,Pb,82,7468.0,9.0,4537.0,13.0,26255.0,16.0
197,Bi,83,9749.0,25.0,1627.0,11.0,29941.0,55.0
198,Os,76,6600.0,10624.0,7117.0,9416.0,6606.0,2819.0
198,Ir,77,5628.0,7801.0,1708.0,13167.0,8555.0,5404.0
198,Pt,78,7555.0,2.0,8928.0,20.0,3836.0,9.0
198,Au,79,6512.0,0.0,6450.0,0.0,10211.0,27.0
198,Hg,80,8485.0,3.0,7103.0,0.0,15480.0,17.0
198,Tl,81,7258.0,17.0,4277.0,8.0,20814.0,9.0
198,Pb,82,9393.0,9.0,5014.0,18.0,24837.0,15.0
198,Bi,83,7753.0,29.0,1913.0,28.0,28943.0,42.0
199,Os,76,4718.0,10633.0,9063.0,10729.0,6923.0,4043.0
199,Ir,77,6649.0,7851.0,3660.0,49.0,11621.0,8742.0
199,Pt,78,5556.0,0.0,8857.0,2156.0,10.0,11586.0
199,Au,79,7584.0,0.0,6478.0,2.0,8296.0,10.0
199,Hg,80,6663.0,0.0,7254.0,0.0,14337.0,18.0
199,Tl,81,8601.0,28.0,4394.0,27.0,19236.0,28.0
199,Pb,82,7235.0,13.0,4992.0,12.0,23732.0,38.0
199,Bi,83,9499.0,29.0,2019.0,13.0,27568.0,17.0
200,Os,76,6367.0,11208.0,10724.0,9071.0,6587.0,2007.0
200,Ir,77,5283.0,8416.0,5437.0,12937.0,8562.0,4538.0
200,Pt,78,7281.0,20.0,9489.0,45.0,348.0,22.0
200,Au,79,6217.0,26.0,7140.0,26.0,6869.0,34.0
200,Hg,80,8028.0,0.0,7698.0,0.0,12561.0,7.0
200,Tl,81,7059.0,28.0,4790.0,5.0,18059.0,25.0
200,Pb,82,9090.0,14.0,5480.0,30.0,22246.0,17.0
200,Bi,83,7644.0,24.0,2427.0,24.0,26503.0,37.0
201,Ir,77,6357.0,8407.0,7284.0,11298.0,8804.0,2889.0
201,Pt,78,5212.0,53.0,9419.0,1530.0,51.0,11368.0
201,Au,79,7231.0,26.0,7090.0,20.0,4984.0,15.0
201,Hg,80,6230.0,0.0,7711.0,26.0,11141.0,4.0
201,Tl,81,8204.0,15.0,4966.0,14.0,16391.0,16.0
201,Pb,82,7091.0,17.0,5512.0,14.0,21198.0,51.0
201,Bi,83,9117.0,27.0,2454.0,18.0,25005.0,17.0
201,Po,84,7650.0,9.0,3439.0,22.0,28457.0,20.0
202,Ir,77,4951.0,8826.0,9204.0,12714.0,8571.0,3730.0
202,Pt,78,7022.0,56.0,10084.0,3248.0,25.0,9629.0
202,Au,79,6023.0,23.0,7901.0,55.0,3611.0,27.0
202,Hg,80,7754.0,0.0,8233.0,3.0,9403.0,8.0
202,Tl,81,6870.0,14.0,5606.0,1.0,15389.0,28.0
202,Pb,82,8740.0,14.0,6048.0,14.0,19665.0,17.0
202,Bi,83,7396.0,21.0,2759.0,20.0,23837.0,16.0
202,Po,84,9491.0,9.0,3814.0,17.0,27016.0,17.0
203,Pt,78,5006.0,10139.0,5160.0,10981.0,6848.0,4799.0
203,Au,79,6861.0,23.0,7740.0,25.0,1618.0,13.0
203,Hg,80,5995.0,1.0,8205.0,23.0,7958.0,8.0
203,Tl,81,7852.0,1.0,5705.0,1.0,13598.0,10.0
203,Pb,82,6917.0,7.0,6095.0,6.0,18632.0,19.0
203,Bi,83,8854.0,19.0,2873.0,13.0,22401.0,14.0
203,Po,84,7440.0,12.0,3858.0,17.0,25972.0,39.0
204,Pt,78,6367.0,10521.0,7188.0,9565.0,6839.0,2964.0
204,Au,79,5578.0,8313.0,4.0,12753.0,7955.0,4893.0
204,Hg,80,7492.0,1.0,8835.0,3.0,6348.0,11.0
204,Tl,81,6656.0,0.0,6365.0,1.0,12470.0,22.0
204,Pb,82,8394.0,6.0,6637.0,0.0,17139.0,7.0
204,Bi,83,7192.0,15.0,3148.0,11.0,21253.0,26.0
204,Po,84,9101.0,14.0,4105.0,16.0,24398.0,18.0
205,Pt,78,3116.0,10568.0,10804.0,12434.0,8674.0,5767.0
205,Au,79,6191.0,8137.0,2295.0,11568.0,8787.0,3653.0
205,Hg,80,5668.0,3.0,8927.0,4766.0,10.0,11566.0
205,Tl,81,7546.0,0.0,6419.0,1.0,10848.0,15.0
205,Pb,82,6731.0,0.0,6713.0,0.0,16060.0,5.0
205,Bi,83,8489.0,10.0,3243.0,5.0,19754.0,9.0
205,Po,84,7251.0,14.0,4164.0,13.0,23360.0,71.0
205,At,85,9167.0,26.0,1919.0,18.0,27078.0,53.0
206,Pt,78,4737.0,10961.0,14154.0,10767.0,9922.0,3655.0
206,Au,79,3516.0,8537.0,5814.0,14418.0,10276.0,6121.0
206,Hg,80,6729.0,20.0,9465.0,2757.0,20.0,10415.0
206,Tl,81,6503.0,0.0,7254.0,3.0,9823.0,15.0
206,Pb,82,8086.0,0.0,7253.0,0.0,14652.0,8.0
206,Bi,83,7035.0,9.0,3547.0,7.0,18785.0,29.0
206,Po,84,8738.0,10.0,4413.0,6.0,21754.0,18.0
206,At,85,7529.0,21.0,2197.0,18.0,25909.0,52.0
207,Au,79,4667.0,8467.0,9245.0,12867.0,11976.0,4524.0
207,Hg,80,3612.0,36.0,9562.0,658.0,30.0,12993.0
207,Tl,81,6852.0,5.0,7377.0,21.0,7807.0,13.0
207,Pb,82,6737.0,0.0,7487.0,0.0,13817.0,8.0
207,Bi,83,8097.0,7.0,3558.0,2.0,17210.0,17.0
207,Po,84,7028.0,7.0,4406.0,10.0,20690.0,53.0
207,At,85,8869.0,19.0,2327.0,13.0,24373.0,51.0
208,Au,79,3363.0,8850.0,12769.0,14241.0,11729.0,5505.0
208,Hg,80,4849.0,42.0,9744.0,4204.0,30.0,11660.0
208,Tl,81,3787.0,5.0,7551.0,29.0,4280.0,9.0
208,Pb,82,7367.0,0.0,8003.0,5.0,12093.0,11.0
208,Bi,83,6886.0,2.0,3707.0,2.0,16204.0,12.0
208,Po,84,8395.0,6.0,4703.0,2.0,19197.0,9.0
208,At,85,7313.0,15.0,2613.0,11.0,23223.0,56.0
208,Rn,86,9092.0,14.0,3717.0,16.0,26339.0,35.0
209,Hg,80,3450.0,9832.0,7722.0,12877.0,10434.0,6634.0
209,Tl,81,4965.0,6.0,7668.0,31.0,762.0,7.0
209,Pb,82,3937.0,1.0,8153.0,2.0,8673.0,10.0
209,Bi,83,7459.0,1.0,3799.0,0.0,14489.0,14.0
209,Po,84,6967.0,1.0,4784.0,2.0,18224.0,5.0
209,At,85,8484.0,10.0,2701.0,5.0,21726.0,50.0
209,Rn,86,7356.0,14.0,3760.0,13.0,25308.0,14997.0
210,Hg,80,4792.0,10114.0,10588.0,11447.0,10309.0,4821.0
210,Tl,81,3673.0,13.0,7892.0,2725.0,13.0,14729.0
210,Pb,82,5185.0,1.0,8372.0,6.0,5123.0,4.0
210,Bi,83,4604.0,0.0,4466.0,1.0,11458.0,15.0
210,Po,84,7658.0,1.0,4983.0,0.0,16395.0,9.0
210,At,85,7160.0,9.0,2895.0,7.0,20761.0,57.0
210,Rn,86,8735.0,10.0,4011.0,6.0,23664.0,19.0
211,Hg,80,3330.0,10242.0,11808.0,12627.0,10341.0,6012.0
211,Tl,81,4902.0,43.0,8002.0,5569.0,42.0,13277.0
211,Pb,82,3835.0,2.0,8534.0,11.0,1737.0,7.0
211,Bi,83,5138.0,5.0,4419.0,5.0,7718.0,13.0
211,Po,84,4550.0,0.0,4929.0,0.0,13264.0,8.0
211,At,85,7746.0,8.0,2983.0,2.0,18849.0,53.0
211,Rn,86,7221.0,8.0,4072.0,10.0,22665.0,73.0
211,Fr,87,8878.0,19.0,1824.0,12.0,26220.0,15511.0
212,Tl,81,3544.0,8216.0,7077.0,14525.0,11957.0,6636.0
212,Pb,82,5127.0,2.0,8759.0,41.0,1110.0,3.0
212,Bi,83,4330.0,5.0,4913.0,2.0,4601.0,8.0
212,Po,84,6008.0,0.0,5799.0,5.0,10170.0,11.0
212,At,85,5052.0,3.0,3484.0,2.0,15905.0,51.0
212,Rn,86,7975.0,7.0,4301.0,3.0,20770.0,10.0
212,Fr,87,7447.0,14.0,2049.0,11.0,25109.0,75.0
213,Tl,81,4737.0,8262.0,8363.0,27.0,13119.0,12013.0
213,Pb,82,3726.0,7.0,8942.0,2492.0,7.0,13585.0
213,Bi,83,5185.0,5.0,4971.0,5.0,1678.0,7.0
213,Po,84,4355.0,2.0,5824.0,3.0,6999.0,10.0
213,At,85,6022.0,5.0,3499.0,4.0,12734.0,16.0
213,Rn,86,5107.0,4.0,4356.0,3.0,17816.0,9.0
213,Fr,87,8108.0,10.0,2182.0,5.0,23215.0,71.0
214,Pb,82,5050.0,7.0,9255.0,27.0,4136.0,9.0
214,Bi,83,4040.0,12.0,5286.0,13.0,242.0,14.0
214,Po,84,5887.0,2.0,6527.0,5.0,4562.0,5.0
214,At,85,4871.0,6.0,4015.0,4.0,9823.0,15.0
214,Rn,86,6695.0,9.0,5029.0,10.0,15014.0,14.0
214,Fr,87,5477.0,9.0,2551.0,9.0,20444.0,76.0
215,Pb,82,3546.0,52.0,9411.0,5510.0,53.0,13269.0
215,Bi,83,5241.0,12.0,5476.0,5.0,1311.0,9.0
215,Po,84,4142.0,2.0,6629.0,11.0,3075.0,7.0
215,At,85,5947.0,7.0,4074.0,6.0,7286.0,14.0
215,Rn,86,4920.0,11.0,5077.0,8.0,12090.0,11.0
215,Fr,87,6794.0,11.0,2651.0,11.0,17545.0,73.0
215,Ra,88,5630.0,9.0,3796.0,11.0,22389.0,88.0
216,Pb,82,4934.0,9720.0,7227.0,11726.0,10560.0,5460.0
216,Bi,83,3826.0,12.0,5757.0,53.0,2903.0,11.0
216,Po,84,5747.0,2.0,7135.0,5.0,1508.0,8.0
216,At,85,4558.0,7.0,4490.0,3.0,5887.0,11.0
216,Rn,86,6649.0,9.0,5780.0,8.0,10045.0,13.0
216,Fr,87,5418.0,7.0,3149.0,8.0,14828.0,53.0
216,Ra,88,7313.0,11.0,4315.0,11.0,19775.0,29.0
217,Pb,82,3311.0,9767.0,8581.0,13040.0,10639.0,6708.0
217,Bi,83,5215.0,20.0,6039.0,4415.0,18.0,15098.0
217,Po,84,3970.0,6.0,7279.0,12.0,6.0,9.0
217,At,85,5933.0,6.0,4676.0,5.0,4309.0,12.0
217,Rn,86,4665.0,7.0,5887.0,5.0,8547.0,11.0
217,Fr,87,6727.0,7.0,3227.0,8.0,12753.0,17.0
217,Ra,88,5472.0,11.0,4370.0,8.0,17084.0,16282.0
218,Pb,82,4858.0,10149.0,10236.0,11447.0,10406.0,4892.0
218,Bi,83,3585.0,32.0,6313.0,6156.0,27.0,16447.0
218,Po,84,5597.0,6.0,7662.0,17.0,1705.0,11.0
218,At,85,4367.0,12.0,5074.0,13.0,2745.0,52.0
218,Rn,86,6512.0,4.0,6466.0,5.0,7149.0,10.0
218,Fr,87,5326.0,7.0,3888.0,6.0,11624.0,18.0
218,Ra,88,7309.0,13.0,4952.0,12.0,15243.0,17.0
219,Pb,82,3246.0,10191.0,11449.0,12676.0,10425.0,6066.0
219,Bi,83,5005.0,6460.0,7665.0,14753.0,13667.0,7211.0
219,Po,84,3746.0,15.0,7823.0,31.0,3287.0,17.0
219,At,85,5773.0,12.0,5249.0,3.0,1173.0,50.0
219,Rn,86,4459.0,3.0,6557.0,11.0,5641.0,50.0
219,Fr,87,6512.0,8.0,3888.0,7.0,9922.0,51.0
219,Ra,88,5328.0,13.0,4953.0,9.0,13892.0,51.0
219,Ac,89,7345.0,71.0,2370.0,51.0,17887.0,101.0
220,Bi,83,3535.0,6749.0,9337.0,16076.0,13443.0,8152.0
220,Po,84,5489.0,23.0,8308.0,4993.0,19.0,12758.0
220,At,85,4091.0,14.0,5594.0,21.0,632.0,15.0
220,Rn,86,6288.0,2.0,7072.0,3.0,4057.0,22.0
220,Fr,87,5206.0,8.0,4636.0,4.0,8736.0,16975.0
220,Ra,88,7195.0,11.0,5636.0,10.0,12663.0,13921.0
220,Ac,89,5897.0,50.0,2939.0,10.0,16567.0,17803.0
221,Bi,83,4792.0,6860.0,10820.0,14530.0,13508.0,6564.0
221,Po,84,3561.0,26.0,8334.0,6809.0,20.0,14202.0
221,At,85,5664.0,19.0,5769.0,22.0,2259.0,52.0
221,Rn,86,4211.0,5.0,7193.0,15.0,2468.0,9.0
221,Fr,87,6276.0,6.0,4623.0,5.0,7099.0,51.0
221,Ra,88,5377.0,9.0,5807.0,5.0,11556.0,51.0
221,Ac,89,7291.0,50.0,3036.0,51.0,15327.0,15839.0
222,Po,84,5358.0,44.0,8900.0,8166.0,40.0,12378.0
222,At,85,3901.0,21.0,6109.0,25.0,4331.0,16.0
222,Rn,86,6170.0,5.0,7699.0,14.0,830.0,12.0
222,Fr,87,4970.0,8.0,5382.0,9.0,5776.0,16476.0
222,Ra,88,6714.0,6.0,6246.0,6.0,9952.0,52.0
222,Ac,89,5972.0,50.0,3631.0,6.0,14397.0,17062.0
223,Po,84,3479.0,8940.0,9845.0,13692.0,11124.0,9056.0
223,At,85,5596.0,21.0,6347.0,42.0,5602.0,15.0
223,Rn,86,4053.0,8.0,7852.0,17.0,1003.0,12.0
223,Fr,87,6067.0,7.0,5278.0,2.0,3938.0,71.0
223,Ra,88,5158.0,4.0,6433.0,7.0,8603.0,71.0
223,Ac,89,6866.0,8.0,3783.0,8.0,12774.0,15572.0
224,At,85,3788.0,26.0,6656.0,7476.0,22.0,15935.0
