A,elt,Z,S(n),S(p),Q(4B-),"Q(d,a)","Q(p,a)","Q(n,a)"
164,Ta,73,19645.0,59.0,5028.0,80.0,4562.0,63.0
164,W,74,20379.0,20.0,3644.0,13.0,5278.0,2.0
164,Re,75,21114.0,2270.0,75.0,5926.0,5.0,20129.0
165,Eu,63,10381.0,22052.0,2913.0,9842.0,91.0,19142.0
165,Gd,64,11281.0,20311.0,2206.0,7160.0,15639.0,2446.0
165,Tb,65,12112.0,18659.0,1199.0,4333.0,14474.0,2669.0
165,Dy,66,13374.0,0.0,16876.0,8.0,531.0,1.0
165,Ho,67,14663.0,0.0,14880.0,4.0,137.0,1.0
165,Er,68,15496.0,4.0,12718.0,0.0,1109.0,0.0
165,Tm,69,16343.0,5.0,11129.0,1.0,1842.0,2.0
165,Yb,70,17138.0,30.0,9705.0,26.0,2481.0,27.0
165,Lu,71,17793.0,38.0,8291.0,27.0,3031.0,38.0
165,Hf,72,18514.0,37.0,6914.0,31.0,3778.0,31.0
165,Ta,73,19455.0,40.0,5634.0,31.0,4289.0,31.0
165,W,74,20095.0,58.0,4175.0,35.0,5028.0,29.0
165,Re,75,20800.0,30.0,2703.0,44.0,5694.0,6.0
166,Gd,64,10898.0,21005.0,2425.0,8055.0,18010.0,2035.0
166,Tb,65,11949.0,122.0,19082.0,1606.0,78.0,5186.0
166,Dy,66,12759.0,0.0,17389.0,729.0,4.0,2341.0
166,Ho,67,14232.0,1.0,15571.0,100.0,179.0,36.0
166,Er,68,15125.0,1.0,13536.0,1.0,830.0,1.0
166,Tm,69,16126.0,27.0,11484.0,11.0,1728.0,11.0
166,Yb,70,16720.0,16.0,10230.0,7.0,2313.0,7.0
166,Lu,71,17521.0,40.0,8694.0,38.0,3031.0,39.0
166,Hf,72,18183.0,32.0,7419.0,31.0,3542.0,31.0
166,Ta,73,18957.0,39.0,6033.0,39.0,4309.0,80.0
166,W,74,19794.0,13.0,4647.0,18.0,4856.0,3.0
166,Re,75,20563.0,90.0,3188.0,77.0,5461.0,50.0
166,Os,76,21152.0,150.0,1773.0,20.0,6142.0,3.0
167,Gd,64,10503.0,21583.0,2518.0,9118.0,17372.0,1000.0
167,Tb,65,11504.0,19781.0,1867.0,6354.0,16008.0,1413.0
167,Dy,66,12460.0,60.0,18056.0,1041.0,60.0,3360.0
167,Ho,67,13524.0,5.0,16293.0,109.0,6.0,263.0
167,Er,68,14912.0,1.0,14256.0,1.0,665.0,1.0
167,Tm,69,15756.0,1.0,12222.0,1.0,1409.0,1.0
167,Yb,70,16437.0,26.0,10646.0,4.0,2152.0,6.0
167,Lu,71,17201.0,41.0,9149.0,31.0,2802.0,32.0
167,Hf,72,17974.0,39.0,7750.0,38.0,3406.0,31.0
167,Ta,73,18645.0,31.0,6486.0,38.0,4015.0,39.0
167,W,74,19379.0,30.0,5040.0,33.0,4740.0,28.0
167,Re,75,20314.0,3561.0,5279.0,17759.0,3978.0,17471.0
167,Os,76,20850.0,2218.0,76.0,5981.0,50.0,19890.0
168,Tb,65,10980.0,20093.0,1767.0,7339.0,16001.0,863.0
168,Dy,66,12117.0,140.0,18608.0,1211.0,4431.0,140.0
168,Ho,67,13132.0,30.0,16754.0,76.0,408.0,104.0
168,Er,68,14207.0,0.0,14984.0,1.0,551.0,1.0
168,Tm,69,15567.0,11.0,12819.0,1.0,1243.0,2.0
168,Yb,70,16128.0,7.0,11233.0,0.0,1936.0,1.0
168,Lu,71,17189.0,49.0,9757.0,40.0,2411.0,46.0
168,Hf,72,17644.0,39.0,8342.0,28.0,3231.0,31.0
168,Ta,73,18438.0,39.0,6950.0,40.0,3823.0,39.0
168,W,74,19147.0,16.0,5612.0,30.0,4500.0,11.0
168,Re,75,20044.0,78.0,4275.0,41.0,5063.0,13.0
168,Os,76,20706.0,20.0,2685.0,13.0,5815.0,2.0
169,Tb,65,10544.0,20896.0,2030.0,8469.0,17877.0,160.0
169,Dy,66,11809.0,306.0,19362.0,1569.0,5325.0,300.0
169,Ho,67,12659.0,20.0,17448.0,656.0,2478.0,20.0
169,Er,68,13774.0,0.0,15570.0,60.0,264.0,1.0
169,Tm,69,14874.0,1.0,13572.0,5.0,1198.0,1.0
169,Yb,70,15929.0,4.0,11664.0,0.0,1719.0,1.0
169,Lu,71,16726.0,31.0,10118.0,3.0,2420.0,3.0
169,Hf,72,17391.0,39.0,8704.0,28.0,3153.0,38.0
169,Ta,73,18082.0,39.0,7367.0,42.0,3726.0,38.0
169,W,74,18962.0,23.0,6028.0,31.0,4292.0,31.0
169,Re,75,19721.0,4636.0,30.0,5013.0,13.0,16315.0
169,Os,76,20363.0,76.0,3202.0,31.0,5713.0,3.0
169,Ir,77,21164.0,29.0,1841.0,6141.0,3.0,20305.0
170,Dy,66,11246.0,19878.0,1559.0,6445.0,16800.0,2938.0
170,Ho,67,12320.0,58.0,18094.0,778.0,86.0,3557.0
170,Er,68,13260.0,1.0,16127.0,140.0,51.0,1.0
170,Tm,69,14625.0,1.0,14312.0,30.0,850.0,1.0
170,Yb,70,15324.0,1.0,12350.0,1.0,1737.0,1.0
170,Lu,71,16381.0,42.0,10571.0,16.0,2157.0,20.0
170,Hf,72,17035.0,39.0,9249.0,27.0,2916.0,28.0
170,Ta,73,17886.0,39.0,7647.0,48.0,3458.0,40.0
170,W,74,18540.0,18.0,6508.0,30.0,4143.0,30.0
170,Re,75,19260.0,38.0,5097.0,36.0,4759.0,36.0
170,Os,76,20073.0,13.0,3611.0,16.0,5536.0,2.0
170,Ir,77,20836.0,2143.0,6109.0,19608.0,7761.0,18918.0
170,Pt,78,21434.0,151.0,881.0,20.0,6707.0,3.0
171,Dy,66,10734.0,20614.0,1801.0,7530.0,16098.0,2022.0
171,Ho,67,11864.0,600.0,18768.0,1017.0,4691.0,600.0
171,Er,68,12938.0,1.0,16699.0,300.0,213.0,60.0
171,Tm,69,14077.0,1.0,14991.0,20.0,645.0,5.0
171,Yb,70,15071.0,1.0,12961.0,1.0,1559.0,1.0
171,Lu,71,15886.0,3.0,11131.0,2.0,2290.0,2.0
171,Hf,72,16857.0,40.0,9631.0,28.0,2734.0,29.0
171,Ta,73,17572.0,39.0,8213.0,28.0,3355.0,42.0
171,W,74,18310.0,31.0,6947.0,39.0,3956.0,39.0
171,Re,75,18983.0,30.0,5537.0,39.0,4675.0,39.0
171,Os,76,19721.0,30.0,3962.0,23.0,5371.0,4.0
171,Ir,77,20460.0,44.0,2580.0,40.0,5994.0,18849.0
171,Pt,78,21100.0,1324.0,76.0,6607.0,3.0,20950.0
172,Ho,67,11388.0,19338.0,1186.0,5891.0,14741.0,1836.0
172,Er,68,12517.0,3.0,17398.0,348.0,140.0,2771.0
172,Tm,69,13721.0,5.0,15713.0,50.0,261.0,30.0
172,Yb,70,14634.0,0.0,13724.0,1.0,1310.0,1.0
172,Lu,71,15572.0,17.0,11518.0,2.0,2152.0,2.0
172,Hf,72,16291.0,37.0,10216.0,24.0,2754.0,24.0
172,Ta,73,17334.0,39.0,8601.0,32.0,3312.0,48.0
172,W,74,17948.0,30.0,7421.0,39.0,3838.0,39.0
172,Re,75,18766.0,45.0,5977.0,47.0,4431.0,47.0
172,Os,76,19460.0,16.0,4530.0,18.0,5224.0,6.0
172,Ir,77,20162.0,3044.0,39.0,5990.0,10.0,18061.0
172,Pt,78,20950.0,20.0,1758.0,14.0,6463.0,4.0
173,Ho,67,10974.0,19897.0,1447.0,6906.0,16789.0,938.0
173,Er,68,12078.0,18043.0,482.0,3897.0,12934.0,4351.0
173,Tm,69,13188.0,4.0,16315.0,600.0,116.0,20.0
173,Yb,70,14387.0,0.0,14410.0,1.0,946.0,1.0
173,Lu,71,15195.0,1.0,12248.0,1.0,1969.0,1.0
173,Hf,72,16123.0,40.0,10682.0,27.0,2540.0,27.0
173,Ta,73,16818.0,39.0,9146.0,28.0,3263.0,28.0
173,W,74,17783.0,39.0,7873.0,40.0,3564.0,39.0
173,Re,75,18446.0,39.0,6411.0,39.0,4311.0,39.0
173,Os,76,19278.0,23.0,4930.0,31.0,5054.0,5.0
173,Ir,77,19999.0,40.0,3596.0,30.0,5715.0,9.0
173,Pt,78,20615.0,91.0,2218.0,58.0,6354.0,50.0
173,Au,79,21412.0,30.0,998.0,44.0,6836.0,4.0
174,Er,68,11608.0,18518.0,711.0,4995.0,15300.0,3765.0
174,Tm,69,12632.0,45.0,16959.0,50.0,67.0,1705.0
174,Yb,70,13831.0,0.0,15038.0,4.0,739.0,1.0
174,Lu,71,14976.0,2.0,12773.0,5.0,1800.0,1.0
174,Hf,72,15584.0,24.0,11166.0,2.0,2494.0,2.0
174,Ta,73,16553.0,39.0,9582.0,28.0,3140.0,32.0
174,W,74,17272.0,39.0,8402.0,37.0,3601.0,39.0
174,Re,75,18278.0,47.0,6921.0,39.0,4039.0,39.0
174,Os,76,18894.0,16.0,5476.0,29.0,4870.0,9.0
174,Ir,77,19626.0,40.0,3904.0,45.0,5624.0,9.0
174,Pt,78,20353.0,14.0,2652.0,16.0,6183.0,3.0
174,Hg,80,21724.0,151.0,112.0,21.0,7233.0,6.0
175,Er,68,11141.0,19291.0,888.0,6044.0,14570.0,2859.0
175,Tm,69,12197.0,50.0,17538.0,216.0,602.0,2855.0
175,Yb,70,13286.0,0.0,15619.0,598.0,1.0,213.0
175,Lu,71,14427.0,1.0,13487.0,4.0,1619.0,1.0
175,Hf,72,15212.0,28.0,11508.0,2.0,2400.0,2.0
175,Ta,73,16154.0,39.0,10105.0,27.0,2994.0,28.0
175,W,74,17048.0,39.0,8798.0,39.0,3373.0,40.0
175,Re,75,17877.0,39.0,7469.0,39.0,4007.0,39.0
175,Os,76,18809.0,19.0,5955.0,30.0,4555.0,30.0
175,Ir,77,19268.0,16.0,4418.0,30.0,5430.0,30.0
175,Pt,78,19913.0,58.0,2853.0,23.0,6163.0,3.0
175,Au,79,20714.0,44.0,1713.0,40.0,6583.0,3.0
176,Tm,69,11649.0,109.0,18259.0,313.0,4010.0,100.0
176,Yb,70,12689.0,0.0,16120.0,567.0,4.0,1085.0
176,Lu,71,13954.0,1.0,14095.0,44.0,1567.0,5.0
176,Hf,72,14874.0,1.0,12209.0,1.0,2254.0,1.0
176,Ta,73,15767.0,41.0,10373.0,30.0,2945.0,30.0
176,W,74,16557.0,39.0,9375.0,28.0,3335.0,37.0
176,Re,75,17532.0,39.0,7900.0,39.0,3842.0,39.0
176,Os,76,18245.0,29.0,6448.0,39.0,4574.0,39.0
176,Ir,77,19157.0,29.0,4783.0,32.0,5233.0,38.0
176,Pt,78,19758.0,16.0,3516.0,16.0,5885.0,2.0
176,Au,79,20428.0,2235.0,41.0,6433.0,7.0,19102.0
176,Hg,80,21286.0,22.0,1044.0,15.0,6897.0,5.0
177,Tm,69,11301.0,18844.0,543.0,4915.0,15467.0,2049.0
177,Yb,70,12433.0,0.0,16912.0,243.0,1894.0,1.0
177,Lu,71,13360.0,0.0,14651.0,50.0,1447.0,4.0
177,Hf,72,14541.0,1.0,12763.0,1.0,2245.0,1.0
177,Ta,73,15448.0,28.0,11126.0,3.0,2741.0,3.0
177,W,74,16211.0,39.0,9798.0,28.0,3285.0,39.0
177,Re,75,17123.0,39.0,8438.0,39.0,3702.0,39.0
177,Os,76,17993.0,18.0,6901.0,31.0,4346.0,31.0
177,Ir,77,18795.0,23.0,5337.0,34.0,5081.0,34.0
177,Pt,78,19799.0,23.0,3843.0,19.0,5642.0,2.0
177,Au,79,20283.0,40.0,2728.0,16.0,6298.0,3.0
177,Hg,80,20952.0,104.0,1647.0,77.0,6735.0,50.0
178,Yb,70,12346.0,10.0,17643.0,171.0,2739.0,10.0
178,Lu,71,13098.0,1.0,15544.0,100.0,1101.0,44.0
178,Hf,72,14001.0,1.0,13521.0,1.0,2084.0,1.0
178,Ta,73,15375.0,11794.0,2547.0,4945.0,5503.0,8968.0
178,W,74,15907.0,31.0,10408.0,15.0,3012.0,15.0
178,Re,75,16733.0,39.0,8866.0,41.0,3662.0,39.0
178,Os,76,17588.0,31.0,7480.0,31.0,4257.0,31.0
178,Ir,77,18516.0,25.0,5766.0,34.0,4996.0,34.0
178,Pt,78,19206.0,16.0,4477.0,29.0,5572.0,2.0
178,Au,79,19925.0,34.0,3003.0,19.0,6134.0,25.0
178,Hg,80,20673.0,15.0,1959.0,16.0,6577.0,2.0
179,Yb,70,11694.0,18257.0,310.0,3925.0,13566.0,4271.0
179,Lu,71,12817.0,5.0,16168.0,826.0,50.0,1298.0
179,Hf,72,13724.0,0.0,14054.0,1.0,1807.0,1.0
179,Ta,73,14785.0,3.0,12551.0,0.0,2383.0,0.0
179,W,74,15736.0,31.0,10992.0,14.0,2761.0,14.0
179,Re,75,16457.0,37.0,9447.0,24.0,3399.0,37.0
179,Os,76,17205.0,22.0,7895.0,32.0,4188.0,32.0
179,Ir,77,18176.0,22.0,6390.0,29.0,4781.0,29.0
179,Pt,78,19040.0,16.0,4889.0,16.0,5412.0,9.0
179,Au,79,19586.0,15.0,3519.0,22.0,5981.0,5.0
179,Hg,80,20288.0,79.0,2135.0,31.0,6360.0,29.0
179,Tl,81,21070.0,44.0,1301.0,40.0,6710.0,3.0
180,Lu,71,12481.0,70.0,17139.0,270.0,122.0,2256.0
180,Hf,72,13486.0,0.0,14661.0,10.0,1287.0,1.0
180,Ta,73,14477.0,13173.0,2.0,2024.0,2.0,3095.0
180,W,74,15371.0,15.0,11778.0,0.0,2515.0,1.0
180,Re,75,16326.0,35.0,9817.0,3103.0,37.0,7859.0
180,Os,76,16956.0,21.0,8528.0,22.0,3858.0,32.0
180,Ir,77,17868.0,29.0,6902.0,35.0,4660.0,35.0
180,Pt,78,18580.0,14.0,5469.0,17.0,5237.0,30.0
180,Au,79,19464.0,11.0,3951.0,20.0,5827.0,16.0
180,Hg,80,20077.0,16.0,2830.0,16.0,6258.0,2.0
180,Pb,82,21658.0,26.0,203.0,16.0,7418.0,5.0
181,Lu,71,11881.0,125.0,17775.0,247.0,3640.0,125.0
181,Hf,72,13082.0,0.0,15443.0,1158.0,1.0,830.0
181,Ta,73,14223.0,1.0,13957.0,5.0,1520.0,1.0
181,W,74,15081.0,14.0,12348.0,0.0,2221.0,0.0
181,Re,75,16075.0,27.0,10738.0,12.0,2772.0,12.0
181,Os,76,16673.0,30.0,8832.0,29.0,3726.0,37.0
181,Ir,77,17523.0,11.0,7456.0,25.0,4381.0,28.0
181,Pt,78,18256.0,15.0,5939.0,21.0,5150.0,5.0
181,Au,79,19025.0,23.0,4367.0,22.0,5751.0,2.0
181,Hg,80,19875.0,31.0,2970.0,17.0,6284.0,4.0
181,Tl,81,20672.0,39.0,2388.0,14.0,6321.0,5.0
181,Pb,82,21310.0,106.0,767.0,80.0,7240.0,7.0
182,Lu,71,11346.0,18538.0,189.0,4550.0,13999.0,2548.0
182,Hf,72,12412.0,6.0,16028.0,1221.0,11.0,2196.0
182,Ta,73,13639.0,1.0,14331.0,70.0,1482.0,2.0
182,W,74,14752.0,1.0,13044.0,1.0,1764.0,1.0
182,Re,75,15751.0,104.0,11091.0,102.0,2727.0,6394.0
182,Os,76,16393.0,27.0,9550.0,21.0,3372.0,26.0
182,Ir,77,17216.0,30.0,7792.0,29.0,4176.0,34.0
182,Pt,78,17875.0,17.0,6388.0,20.0,4950.0,5.0
182,Au,79,18817.0,20.0,4901.0,29.0,5526.0,4.0
182,Hg,80,19469.0,15.0,3718.0,14.0,5995.0,4.0
182,Tl,81,20083.0,61.0,2280.0,12.0,6550.0,6.0
182,Pb,82,21026.0,17.0,1152.0,17.0,7065.0,5.0
183,Lu,71,11061.0,149.0,19124.0,541.0,5576.0,80.0
183,Hf,72,12022.0,30.0,16773.0,830.0,3082.0,30.0
183,Ta,73,12997.0,0.0,15073.0,125.0,1341.0,5.0
183,W,74,14274.0,1.0,13540.0,1.0,1672.0,1.0
183,Re,75,15434.0,14.0,11949.0,8.0,2122.0,8.0
183,Os,76,16256.0,55.0,10008.0,49.0,3206.0,51.0
183,Ir,77,16882.0,24.0,8263.0,27.0,3956.0,34.0
183,Pt,78,17533.0,20.0,6800.0,29.0,4822.0,8.0
183,Au,79,18462.0,22.0,5306.0,10.0,5465.0,2.0
183,Hg,80,19286.0,16.0,4001.0,15.0,6038.0,3.0
183,Tl,81,19931.0,13.0,3294.0,22.0,5976.0,9.0
183,Pb,82,20600.0,80.0,1492.0,32.0,6928.0,7.0
184,Hf,72,11592.0,40.0,17257.0,676.0,4206.0,39.0
184,Ta,73,12552.0,26.0,15537.0,1412.0,75.0,1380.0
184,W,74,13601.0,0.0,14233.0,6.0,1649.0,1.0
184,Re,75,14916.0,102.0,12367.0,4.0,2288.0,4.0
184,Os,76,15786.0,21.0,10584.0,0.0,2958.0,1.0
184,Ir,77,16701.0,34.0,8742.0,105.0,3801.0,35.0
184,Pt,78,17308.0,20.0,7303.0,26.0,4598.0,8.0
184,Au,79,18160.0,30.0,5844.0,30.0,5233.0,5.0
184,Hg,80,18914.0,14.0,4758.0,16.0,5662.0,4.0
184,Tl,81,19697.0,15.0,3160.0,22.0,6317.0,9.0
184,Pb,82,20369.0,17.0,2052.0,16.0,6774.0,3.0
185,Hf,72,11179.0,70.0,17798.0,343.0,5067.0,64.0
185,Ta,73,12244.0,14.0,16256.0,81.0,978.0,126.0
185,W,74,13164.0,0.0,14682.0,30.0,1590.0,1.0
185,Re,75,14152.0,8.0,13104.0,1.0,2194.0,1.0
185,Os,76,15284.0,49.0,11018.0,0.0,3003.0,1.0
185,Ir,77,16274.0,37.0,9103.0,29.0,3756.0,30.0
185,Pt,78,17058.0,30.0,7602.0,56.0,4436.0,10.0
185,Au,79,17809.0,9.0,6232.0,24.0,5179.0,4.0
185,Hg,80,18521.0,15.0,4989.0,20.0,5772.0,4.0
185,Tl,81,19313.0,22.0,4144.0,22.0,5688.0,5.0
185,Pb,82,20108.0,32.0,2314.0,17.0,6695.0,5.0
186,Hf,72,11067.0,64.0,18462.0,29.0,6084.0,51.0
186,Ta,73,11910.0,65.0,16773.0,848.0,3319.0,60.0
186,W,74,12945.0,1.0,15587.0,39.0,1116.0,6.0
186,Re,75,13850.0,4.0,13665.0,26.0,2077.0,1.0
186,Os,76,14890.0,0.0,11872.0,0.0,2821.0,0.0
186,Ir,77,15704.0,32.0,9530.0,17.0,3848.0,103.0
186,Pt,78,16672.0,26.0,8189.0,21.0,4319.0,18.0
186,Au,79,17538.0,30.0,6681.0,34.0,4911.0,14.0
186,Hg,80,18332.0,15.0,5782.0,19.0,5204.0,9.0
186,Tl,81,19146.0,24.0,4145.0,31.0,5989.0,30.0
186,Pb,82,19773.0,17.0,2911.0,15.0,6469.0,5.0
186,Bi,83,20351.0,79.0,840.0,19.0,7756.0,12.0
187,Ta,73,11643.0,57.0,17586.0,395.0,97.0,4320.0
187,W,74,12658.0,1.0,16162.0,64.0,953.0,30.0
187,Re,75,13540.0,0.0,14400.0,14.0,1651.0,1.0
187,Os,76,14555.0,0.0,12409.0,0.0,2721.0,0.0
187,Ir,77,15356.0,39.0,10308.0,27.0,3835.0,29.0
187,Pt,78,16139.0,35.0,8457.0,24.0,4554.0,55.0
187,Au,79,17312.0,22.0,7270.0,35.0,4750.0,29.0
187,Hg,80,18076.0,19.0,6007.0,29.0,5229.0,13.0
187,Tl,81,18829.0,22.0,5164.0,8.0,5321.0,7.0
187,Pb,82,19588.0,16.0,3381.0,14.0,6392.0,6.0
188,Ta,73,11147.0,81.0,17980.0,375.0,5404.0,54.0
188,W,74,12301.0,3.0,16821.0,51.0,406.0,39.0
188,Re,75,13232.0,0.0,14987.0,60.0,1397.0,26.0
188,Os,76,14279.0,0.0,13206.0,1.0,2143.0,0.0
188,Ir,77,15315.0,19.0,10995.0,9.0,3449.0,10.0
188,Pt,78,16099.0,22.0,9398.0,5.0,4006.0,5.0
188,Au,79,16799.0,21.0,7776.0,16.0,4814.0,28.0
188,Hg,80,17805.0,16.0,6915.0,24.0,4707.0,15.0
188,Tl,81,18592.0,37.0,5199.0,36.0,5557.0,37.0
188,Pb,82,19275.0,15.0,3854.0,15.0,6108.0,3.0
188,Bi,83,20191.0,20.0,1886.0,25.0,7263.0,4.0
188,Po,84,20787.0,27.0,440.0,22.0,8082.0,15.0
189,Ta,73,11076.0,18827.0,366.0,6150.0,15328.0,1233.0
189,W,74,11856.0,40.0,17379.0,277.0,75.0,3369.0
189,Re,75,12905.0,8.0,15661.0,56.0,990.0,16.0
189,Os,76,13910.0,0.0,13660.0,1.0,1976.0,0.0
189,Ir,77,15042.0,30.0,11811.0,12.0,2944.0,12.0
189,Pt,78,15926.0,26.0,9828.0,10.0,3911.0,10.0
189,Au,79,16696.0,30.0,8610.0,34.0,4328.0,34.0
189,Hg,80,17651.0,34.0,7519.0,39.0,4636.0,40.0
189,Tl,81,18314.0,11.0,6166.0,23.0,4817.0,8.0
189,Pb,82,18999.0,14.0,4304.0,19.0,5914.0,4.0
189,Bi,83,19824.0,23.0,2198.0,22.0,7268.0,2.0
189,Po,84,20393.0,38.0,1012.0,22.0,7694.0,15.0
190,W,74,11857.0,39.0,18081.0,383.0,64.0,4325.0
190,Re,75,12761.0,70.0,16601.0,89.0,546.0,92.0
190,Os,76,13713.0,0.0,14617.0,3.0,1375.0,1.0
190,Ir,77,14551.0,9.0,12314.0,1.0,2748.0,1.0
190,Pt,78,15628.0,5.0,10747.0,0.0,3268.0,0.0
190,Au,79,16604.0,4.0,9066.0,10.0,3913.0,16.0
190,Hg,80,17311.0,20.0,8127.0,16.0,4068.0,26.0
190,Tl,81,18178.0,30.0,6578.0,8.0,4917.0,22.0
190,Pb,82,18744.0,16.0,4792.0,17.0,5697.0,4.0
190,Bi,83,19547.0,25.0,2841.0,37.0,6862.0,3.0
190,Po,84,20162.0,24.0,1326.0,17.0,7693.0,7.0
191,W,74,11701.0,57.0,18592.0,785.0,5219.0,41.0
191,Re,75,12513.0,13.0,17099.0,120.0,56.0,2358.0
191,Os,76,13551.0,0.0,15355.0,40.0,1083.0,1.0
191,Ir,77,14401.0,12.0,13307.0,8.0,2082.0,1.0
191,Pt,78,15371.0,10.0,11289.0,4.0,3095.0,4.0
191,Au,79,16358.0,20.0,9926.0,13.0,3326.0,28.0
191,Hg,80,17108.0,38.0,8700.0,24.0,3668.0,32.0
191,Tl,81,17809.0,11.0,7278.0,21.0,4319.0,23.0
191,Pb,82,18529.0,39.0,5182.0,48.0,5461.0,39.0
191,Bi,83,19317.0,22.0,3201.0,11.0,6780.0,3.0
191,Po,84,19789.0,23.0,1802.0,15.0,7493.0,4.0
192,Re,75,12095.0,100.0,17654.0,401.0,89.0,3246.0
192,Os,76,13317.0,2.0,16077.0,39.0,360.0,3.0
192,Ir,77,14224.0,0.0,13777.0,70.0,1756.0,1.0
192,Pt,78,15124.0,2.0,12158.0,2.0,2423.0,2.0
192,Au,79,16081.0,16.0,10596.0,15.0,3147.0,18.0
192,Hg,80,16783.0,22.0,9283.0,15.0,3384.0,16.0
192,Tl,81,17642.0,32.0,7616.0,31.0,4074.0,31.0
192,Pb,82,18282.0,18.0,5763.0,20.0,5220.0,5.0
192,Bi,83,19077.0,37.0,3740.0,31.0,6376.0,3.0
192,Po,84,19649.0,17.0,2231.0,16.0,7319.0,3.0
193,Re,75,12023.0,40.0,18318.0,827.0,4304.0,39.0
193,Os,76,13141.0,2.0,16796.0,41.0,201.0,40.0
193,Ir,77,13970.0,0.0,14763.0,10.0,1017.0,8.0
193,Pt,78,14924.0,3.0,12662.0,1.0,2082.0,1.0
193,Au,79,15749.0,9.0,11274.0,8.0,2619.0,15.0
193,Hg,80,16612.0,27.0,9941.0,16.0,2982.0,18.0
193,Tl,81,17336.0,9.0,8257.0,8.0,3679.0,21.0
193,Pb,82,18106.0,62.0,6180.0,54.0,5007.0,58.0
193,Bi,83,18787.0,10.0,4179.0,10.0,6306.0,4.0
193,Po,84,19399.0,16.0,2672.0,39.0,7093.0,3.0
193,At,85,20073.0,26.0,1405.0,22.0,7572.0,6.0
194,Re,75,11791.0,18751.0,1149.0,5295.0,13656.0,1914.0
194,Os,76,12695.0,3.0,17364.0,477.0,39.0,2324.0
194,Ir,77,13838.0,0.0,15520.0,70.0,679.0,70.0
194,Pt,78,14614.0,2.0,13455.0,2.0,1522.0,0.0
194,Au,79,15582.0,15.0,11954.0,2.0,2116.0,2.0
194,Hg,80,16315.0,15.0,10473.0,3.0,2697.0,2.0
194,Tl,81,17207.0,34.0,8743.0,21.0,3471.0,14.0
194,Pb,82,17794.0,21.0,6774.0,23.0,4737.0,16.0
194,Bi,83,18636.0,30.0,4734.0,32.0,5918.0,5.0
194,Po,84,19076.0,17.0,3026.0,18.0,6987.0,3.0
194,At,85,19788.0,37.0,1763.0,39.0,7454.0,10.0
195,Re,75,11490.0,19287.0,1512.0,6113.0,15568.0,1215.0
195,Os,76,12259.0,55.0,17803.0,760.0,69.0,3282.0
195,Ir,77,13298.0,0.0,16038.0,39.0,233.0,10.0
195,Pt,78,14456.0,1.0,13977.0,2.0,1176.0,0.0
195,Au,79,15304.0,8.0,12608.0,1.0,1716.0,1.0
195,Hg,80,16093.0,27.0,11111.0,23.0,2259.0,23.0
195,Tl,81,16820.0,12.0,9328.0,14.0,3217.0,12.0
195,Pb,82,17655.0,52.0,7223.0,23.0,4459.0,28.0
195,Bi,83,18283.0,9.0,5126.0,8.0,5832.0,5.0
195,Po,84,18873.0,40.0,3439.0,62.0,6749.0,2.0
195,At,85,19545.0,23.0,2163.0,12.0,7344.0,6.0
195,Rn,86,20135.0,56.0,1202.0,52.0,7694.0,50.0
196,Os,76,11984.0,40.0,18329.0,1053.0,4367.0,40.0
196,Ir,77,13046.0,38.0,16777.0,271.0,80.0,1703.0
196,Pt,78,14027.0,0.0,14787.0,2.0,812.0,2.0
196,Au,79,15069.0,3.0,13184.0,3.0,1271.0,3.0
196,Hg,80,15784.0,4.0,11643.0,2.0,2037.0,3.0
196,Tl,81,16701.0,18.0,9862.0,12.0,2850.0,19.0
196,Pb,82,17283.0,19.0,7742.0,8.0,4238.0,17.0
196,Bi,83,18122.0,25.0,5649.0,28.0,5438.0,40.0
196,Po,84,18611.0,18.0,3843.0,22.0,6658.0,2.0
196,At,85,19337.0,39.0,2463.0,30.0,7194.0,3.0
196,Rn,86,19895.0,22.0,1602.0,19.0,7616.0,9.0
197,Os,76,11940.0,18877.0,1447.0,5111.0,13717.0,3945.0
197,Ir,77,12714.0,20.0,17263.0,457.0,43.0,2875.0
197,Pt,78,13768.0,0.0,15486.0,55.0,549.0,2.0
197,Au,79,14715.0,1.0,14025.0,1.0,971.0,1.0
197,Hg,80,15669.0,23.0,12324.0,3.0,1514.0,3.0
197,Tl,81,16329.0,19.0,10352.0,16.0,2638.0,18.0
197,Pb,82,17180.0,18.0,8309.0,23.0,3891.0,16.0
197,Bi,83,17804.0,9.0,6109.0,13.0,5365.0,10.0
197,Po,84,18444.0,62.0,4228.0,52.0,6411.0,3.0
197,At,85,19027.0,12.0,2907.0,9.0,7104.0,3.0
197,Rn,86,19682.0,53.0,2011.0,40.0,7410.0,7.0
198,Os,76,11702.0,19534.0,1736.0,6067.0,15986.0,3644.0
198,Ir,77,12528.0,17857.0,1009.0,3760.0,12608.0,3473.0
198,Pt,78,13402.0,2.0,16204.0,40.0,106.0,3.0
198,Au,79,14584.0,2.0,14723.0,38.0,526.0,1.0
198,Hg,80,15271.0,2.0,12887.0,0.0,1380.0,0.0
198,Tl,81,16174.0,14.0,10967.0,8.0,2258.0,7.0
198,Pb,82,16861.0,11.0,8819.0,9.0,3691.0,9.0
198,Bi,83,17503.0,37.0,6450.0,30.0,5143.0,31.0
198,Po,84,18142.0,22.0,4702.0,18.0,6309.0,1.0
198,At,85,18942.0,30.0,3283.0,25.0,6889.0,1.0
